VMS_4502184_20160111093600_m7p0361_133p9269,4502184,LAUTAN SAMUDERA VI,-7.0361,133.9269,20160111093600,5,350,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111103600_m7p0361_133p9269,4502184,LAUTAN SAMUDERA VI,-7.0361,133.9269,20160111103600,5,220,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111113600_m7p0358_133p9269,4502184,LAUTAN SAMUDERA VI,-7.0358,133.9269,20160111113600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111123600_m7p0339_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9256,20160111123600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111133600_m7p0331_133p925,4502184,LAUTAN SAMUDERA VI,-7.0331,133.925,20160111133600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111143600_m7p0314_133p9239,4502184,LAUTAN SAMUDERA VI,-7.0314,133.9239,20160111143600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111153600_m7p0319_133p9233,4502184,LAUTAN SAMUDERA VI,-7.0319,133.9233,20160111153600,5,50,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
PRD_4502184_20160111161219_m7p03208_133p9233,4502184,LAUTAN SAMUDERA VI,-7.03208,133.9233,20160111161219,0,180,88,24.83,7.51,Pancing Ulur,Null,Null,Null,Null,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111163600_m7p0322_133p9233,4502184,LAUTAN SAMUDERA VI,-7.0322,133.9233,20160111163600,5,95,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111173600_m7p0339_133p9233,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9233,20160111173600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111183600_m7p0347_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9256,20160111183600,5,95,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111193600_m7p0336_133p9264,4502184,LAUTAN SAMUDERA VI,-7.0336,133.9264,20160111193600,5,345,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111203600_m7p0317_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0317,133.9236,20160111203600,5,125,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111213600_m7p0322_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0322,133.9231,20160111213600,5,335,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111223600_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160111223600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160111233600_m7p0328_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9231,20160111233600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112003600_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160112003600,5,10,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112013600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160112013600,0,285,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112023600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160112023600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112033600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160112033600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112043600_m7p0333_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0333,133.9228,20160112043600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112053700_m7p0347_133p9242,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9242,20160112053700,5,135,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112063600_m7p035_133p9256,4502184,LAUTAN SAMUDERA VI,-7.035,133.9256,20160112063600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112073600_m7p0347_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9261,20160112073600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112083600_m7p0344_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9261,20160112083600,5,230,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112093600_m7p0344_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9261,20160112093600,5,210,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112103600_m7p0347_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9261,20160112103600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112113600_m7p0344_133p9258,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9258,20160112113600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112123600_m7p0333_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0333,133.9261,20160112123600,5,340,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112133600_m7p0319_133p9242,4502184,LAUTAN SAMUDERA VI,-7.0319,133.9242,20160112133600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112143600_m7p0319_133p9242,4502184,LAUTAN SAMUDERA VI,-7.0319,133.9242,20160112143600,0,10,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112153600_m7p0314_133p9244,4502184,LAUTAN SAMUDERA VI,-7.0314,133.9244,20160112153600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
PRD_4502184_20160112155207_m7p0314_133p9244,4502184,LAUTAN SAMUDERA VI,-7.0314,133.9244,20160112155207,0,0,88,24.83,7.51,Pancing Ulur,Null,Null,Null,Null,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112163600_m7p0314_133p9244,4502184,LAUTAN SAMUDERA VI,-7.0314,133.9244,20160112163600,5,290,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112173600_m7p0317_133p9247,4502184,LAUTAN SAMUDERA VI,-7.0317,133.9247,20160112173600,5,50,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112183600_m7p0328_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9261,20160112183600,5,105,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112193600_m7p035_133p9253,4502184,LAUTAN SAMUDERA VI,-7.035,133.9253,20160112193600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112203600_m7p035_133p925,4502184,LAUTAN SAMUDERA VI,-7.035,133.925,20160112203600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112213600_m7p0328_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9236,20160112213600,5,325,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112223700_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160112223700,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160112233600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160112233600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113003600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160113003600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113013600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160113013600,0,355,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113023600_m7p0328_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9228,20160113023600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113033600_m7p0331_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0331,133.9225,20160113033600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113043600_m7p0331_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0331,133.9225,20160113043600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113053600_m7p0342_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0342,133.9228,20160113053600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113063600_m7p035_133p9247,4502184,LAUTAN SAMUDERA VI,-7.035,133.9247,20160113063600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113073600_m7p0347_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9256,20160113073600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113083600_m7p0344_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9256,20160113083600,5,225,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113093700_m7p0344_133p9258,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9258,20160113093700,5,40,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113103600_m7p0344_133p9258,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9258,20160113103600,5,215,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113113600_m7p0336_133p9261,4502184,LAUTAN SAMUDERA VI,-7.0336,133.9261,20160113113600,5,290,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113123600_m7p0344_133p925,4502184,LAUTAN SAMUDERA VI,-7.0344,133.925,20160113123600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113133600_m7p0333_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0333,133.9228,20160113133600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113143600_m7p0339_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9231,20160113143600,0,310,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113153600_m7p0333_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0333,133.9228,20160113153600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113163600_m7p0333_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0333,133.9228,20160113163600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
PRD_4502184_20160113171217_m7p03397_133p9231,4502184,LAUTAN SAMUDERA VI,-7.03397,133.9231,20160113171217,0,155,88,24.83,7.51,Pancing Ulur,Null,Null,Null,Null,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113173600_m7p0344_133p9233,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9233,20160113173600,5,120,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113183600_m7p0344_133p9253,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9253,20160113183600,5,225,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113193600_m7p0347_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9256,20160113193600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113203600_m7p0344_133p9258,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9258,20160113203600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113213600_m7p0347_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9256,20160113213600,5,355,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113223600_m7p0344_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9231,20160113223600,0,300,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160113233600_m7p0328_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9225,20160113233600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114003600_m7p0325_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9228,20160114003600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114013600_m7p0328_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9225,20160114013600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114023600_m7p0328_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9225,20160114023600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114033600_m7p0328_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9225,20160114033600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114043600_m7p0331_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0331,133.9225,20160114043600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114053600_m7p0328_133p9225,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9225,20160114053600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114063600_m7p0336_133p9228,4502184,LAUTAN SAMUDERA VI,-7.0336,133.9228,20160114063600,0,90,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114073600_m7p0347_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9256,20160114073600,5,240,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114083600_m7p0344_133p9256,4502184,LAUTAN SAMUDERA VI,-7.0344,133.9256,20160114083600,0,225,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114093600_m7p0342_133p9258,4502184,LAUTAN SAMUDERA VI,-7.0342,133.9258,20160114093600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114103700_m7p0347_133p9253,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9253,20160114103700,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114113600_m7p0347_133p9253,4502184,LAUTAN SAMUDERA VI,-7.0347,133.9253,20160114113600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114123600_m7p0339_133p9244,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9244,20160114123600,5,315,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114133600_m7p0322_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0322,133.9231,20160114133600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114143600_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160114143600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114153600_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160114153600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114163600_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160114163600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
PRD_4502184_20160114165446_m7p03241_133p9231,4502184,LAUTAN SAMUDERA VI,-7.03241,133.9231,20160114165446,0,0,88,24.83,7.51,Pancing Ulur,Null,Null,Null,Null,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114173600_m7p0322_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0322,133.9231,20160114173600,5,220,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114183600_m7p0322_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0322,133.9231,20160114183600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114193600_m7p0322_133p9233,4502184,LAUTAN SAMUDERA VI,-7.0322,133.9233,20160114193600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114203600_m7p0325_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0325,133.9231,20160114203600,5,220,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114213600_m7p0328_133p9231,4502184,LAUTAN SAMUDERA VI,-7.0328,133.9231,20160114213600,5,50,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114223600_m7p0339_133p9242,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9242,20160114223600,5,235,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160114233600_m7p0339_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9236,20160114233600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115003600_m7p0339_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9236,20160115003600,0,55,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115013700_m7p0336_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0336,133.9236,20160115013700,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115023600_m7p0339_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9236,20160115023600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115033600_m7p0339_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9236,20160115033600,0,105,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115043600_m7p0339_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0339,133.9236,20160115043600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115053600_m7p0336_133p9236,4502184,LAUTAN SAMUDERA VI,-7.0336,133.9236,20160115053600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115063600_m7p0333_133p9239,4502184,LAUTAN SAMUDERA VI,-7.0333,133.9239,20160115063600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115073600_m7p0331_133p9244,4502184,LAUTAN SAMUDERA VI,-7.0331,133.9244,20160115073600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115083600_m7p035_133p9269,4502184,LAUTAN SAMUDERA VI,-7.035,133.9269,20160115083600,5,215,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
VMS_4502184_20160115093600_m7p0356_133p9267,4502184,LAUTAN SAMUDERA VI,-7.0356,133.9267,20160115093600,0,360,88,24.83,7.51,Pancing Ulur,2016-02-27,2017-02-26,718. 715,Stationary,Null,None,None,None,Null,Null,Null,Null,Null,Stationary
