id_key,transmitter_no,vessel_name,latitude,longitude,reportdate,speed,heading,gross_tonnage,length,width,registered_gear_type,begin_date,end_date,registered_fishing_region,status,locale,vbd_id_key,vbd_dist,vbd_dtime,segment,velocity,heading_change,distance,time_elapsed,geom
VMS_74067_20140118103100_m5p976_99p789,74067,74067,-5.976,99.789,2014-01-18 10:31:00,0,269,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D122DBF97EF258408195438B6CE717C0
VMS_74067_20140118104000_m5p976_99p789,74067,74067,-5.976,99.789,2014-01-18 10:40:00,20,328,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D122DBF97EF258408195438B6CE717C0
VMS_74067_20140118110000_m5p976_99p789,74067,74067,-5.976,99.789,2014-01-18 11:00:00,0,337,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D122DBF97EF258408195438B6CE717C0
VMS_74067_20140118120000_m5p976_99p787,74067,74067,-5.976,99.787,2014-01-18 12:00:00,0,126,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000EE7C3F355EF258408195438B6CE717C0
VMS_74067_20140118121800_m5p975_99p787,74067,74067,-5.975,99.787,2014-01-18 12:18:00,0,259,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000EE7C3F355EF258406666666666E617C0
VMS_74067_20140118125600_m5p975_99p786,74067,74067,-5.975,99.786,2014-01-18 12:56:00,0,117,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FCA9F1D24DF258406666666666E617C0
VMS_74067_20140118130000_m5p975_99p786,74067,74067,-5.975,99.786,2014-01-18 13:00:00,0,323,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FCA9F1D24DF258406666666666E617C0
VMS_74067_20140118140000_m5p975_99p785,74067,74067,-5.975,99.785,2014-01-18 14:00:00,0,108,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF258406666666666E617C0
VMS_74067_20140118140900_m5p974_99p785,74067,74067,-5.974,99.785,2014-01-18 14:09:00,0,316,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF258404C37894160E517C0
VMS_74067_20140118141800_m5p974_99p785,74067,74067,-5.974,99.785,2014-01-18 14:18:00,0,215,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF258404C37894160E517C0
VMS_74067_20140118142500_m5p974_99p785,74067,74067,-5.974,99.785,2014-01-18 14:25:00,0,91,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000AD7A3703DF258404C37894160E517C0
VMS_74067_20140118144400_m5p974_99p784,74067,74067,-5.974,99.784,2014-01-18 14:44:00,0,306,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF258404C37894160E517C0
VMS_74067_20140118145100_m5p974_99p784,74067,74067,-5.974,99.784,2014-01-18 14:51:00,0,244,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF258404C37894160E517C0
VMS_74067_20140118150000_m5p974_99p784,74067,74067,-5.974,99.784,2014-01-18 15:00:00,0,287,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001904560E2DF258404C37894160E517C0
VMS_74067_20140118153800_m5p974_99p783,74067,74067,-5.974,99.783,2014-01-18 15:38:00,0,290,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000273108AC1CF258404C37894160E517C0
VMS_74067_20140118154700_m5p974_99p783,74067,74067,-5.974,99.783,2014-01-18 15:47:00,0,127,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000273108AC1CF258404C37894160E517C0
VMS_74067_20140118155900_m5p974_99p782,74067,74067,-5.974,99.782,2014-01-18 15:59:00,0,299,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF258404C37894160E517C0
VMS_74067_20140118160000_m5p974_99p782,74067,74067,-5.974,99.782,2014-01-18 16:00:00,0,299,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF258404C37894160E517C0
VMS_74067_20140118160800_m5p974_99p782,74067,74067,-5.974,99.782,2014-01-18 16:08:00,0,121,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000355EBA490CF258404C37894160E517C0
VMS_74067_20140118162900_m5p974_99p781,74067,74067,-5.974,99.781,2014-01-18 16:29:00,0,292,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000448B6CE7FBF158404C37894160E517C0
VMS_74067_20140118170000_m5p973_99p78,74067,74067,-5.973,99.78,2014-01-18 17:00:00,0,150,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000052B81E85EBF158403108AC1C5AE417C0
VMS_74067_20140118175300_m5p973_99p778,74067,74067,-5.973,99.778,2014-01-18 17:53:00,0,293,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006F1283C0CAF158403108AC1C5AE417C0
VMS_74067_20140118180000_m5p973_99p778,74067,74067,-5.973,99.778,2014-01-18 18:00:00,0,289,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000006F1283C0CAF158403108AC1C5AE417C0
PRD_74067_20140118184900_m5p973_99p77637,74067,74067,-5.973,99.77637,2014-01-18 18:49:00,1,269,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001DE6CB0BB0F158403108AC1C5AE417C0
VMS_74067_20140118190000_m5p973_99p776,74067,74067,-5.973,99.776,2014-01-18 19:00:00,0,313,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008B6CE7FBA9F158403108AC1C5AE417C0
VMS_74067_20140118193100_m5p973_99p775,74067,74067,-5.973,99.775,2014-01-18 19:31:00,0,301,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000009A99999999F158403108AC1C5AE417C0
VMS_74067_20140118194700_m5p974_99p775,74067,74067,-5.974,99.775,2014-01-18 19:47:00,0,284,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000009A99999999F158404C37894160E517C0
VMS_74067_20140118200000_m5p974_99p774,74067,74067,-5.974,99.774,2014-01-18 20:00:00,0,302,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000A8C64B3789F158404C37894160E517C0
VMS_74067_20140118210000_m5p974_99p773,74067,74067,-5.974,99.773,2014-01-18 21:00:00,0,144,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B6F3FDD478F158404C37894160E517C0
VMS_74067_20140118211600_m5p974_99p773,74067,74067,-5.974,99.773,2014-01-18 21:16:00,0,111,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B6F3FDD478F158404C37894160E517C0
VMS_74067_20140118212900_m5p974_99p772,74067,74067,-5.974,99.772,2014-01-18 21:29:00,0,278,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C520B07268F158404C37894160E517C0
VMS_74067_20140118214100_m5p974_99p772,74067,74067,-5.974,99.772,2014-01-18 21:41:00,0,283,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C520B07268F158404C37894160E517C0
VMS_74067_20140118220000_m5p974_99p772,74067,74067,-5.974,99.772,2014-01-18 22:00:00,0,132,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C520B07268F158404C37894160E517C0
VMS_74067_20140118230000_m5p974_99p77,74067,74067,-5.974,99.77,2014-01-18 23:00:00,0,322,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000E17A14AE47F158404C37894160E517C0
VMS_74067_20140118231500_m5p974_99p769,74067,74067,-5.974,99.769,2014-01-18 23:15:00,0,314,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000F0A7C64B37F158404C37894160E517C0
VMS_74067_20140118234000_m5p974_99p769,74067,74067,-5.974,99.769,2014-01-18 23:40:00,0,83,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000F0A7C64B37F158404C37894160E517C0
VMS_74067_20140118235000_m5p974_99p768,74067,74067,-5.974,99.768,2014-01-18 23:50:00,0,322,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FED478E926F158404C37894160E517C0
VMS_74067_20140119000000_m5p974_99p768,74067,74067,-5.974,99.768,2014-01-19 00:00:01,0,128,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FED478E926F158404C37894160E517C0
VMS_74067_20140119010000_m5p975_99p767,74067,74067,-5.975,99.767,2014-01-19 01:00:00,0,81,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000C022B8716F158406666666666E617C0
VMS_74067_20140119014900_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 01:49:00,0,172,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119020000_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 02:00:00,0,162,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119024300_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 02:43:00,0,127,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119025300_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 02:53:00,0,290,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119030000_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 03:00:00,0,121,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119030900_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 03:09:00,0,303,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119032500_m5p975_99p766,74067,74067,-5.975,99.766,2014-01-19 03:25:00,0,125,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001B2FDD2406F158406666666666E617C0
VMS_74067_20140119033400_m5p975_99p765,74067,74067,-5.975,99.765,2014-01-19 03:34:00,30,306,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000295C8FC2F5F058406666666666E617C0
VMS_74067_20140119040000_m5p975_99p764,74067,74067,-5.975,99.764,2014-01-19 04:00:00,0,288,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000037894160E5F058406666666666E617C0
VMS_74067_20140119042600_m5p975_99p765,74067,74067,-5.975,99.765,2014-01-19 04:26:00,0,102,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000295C8FC2F5F058406666666666E617C0
VMS_74067_20140119050000_m5p975_99p764,74067,74067,-5.975,99.764,2014-01-19 05:00:00,0,130,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000037894160E5F058406666666666E617C0
VMS_74067_20140119060000_m5p975_99p764,74067,74067,-5.975,99.764,2014-01-19 06:00:00,0,111,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000037894160E5F058406666666666E617C0
VMS_74067_20140119064100_m5p976_99p763,74067,74067,-5.976,99.763,2014-01-19 06:41:00,0,174,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000046B6F3FDD4F058408195438B6CE717C0
VMS_74067_20140119070000_m5p976_99p762,74067,74067,-5.976,99.762,2014-01-19 07:00:00,0,166,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000054E3A59BC4F058408195438B6CE717C0
VMS_74067_20140119080000_m5p977_99p76,74067,74067,-5.977,99.76,2014-01-19 08:00:00,0,120,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000713D0AD7A3F058409CC420B072E817C0
VMS_74067_20140119082000_m5p977_99p759,74067,74067,-5.977,99.759,2014-01-19 08:20:00,0,272,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000007F6ABC7493F058409CC420B072E817C0
VMS_74067_20140119082700_m5p977_99p759,74067,74067,-5.977,99.759,2014-01-19 08:27:00,0,266,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000007F6ABC7493F058409CC420B072E817C0
VMS_74067_20140119090000_m5p978_99p758,74067,74067,-5.978,99.758,2014-01-19 09:00:00,20,95,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000008D976E1283F05840B6F3FDD478E917C0
VMS_74067_20140119100000_m5p978_99p756,74067,74067,-5.978,99.756,2014-01-19 10:00:00,0,278,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000AAF1D24D62F05840B6F3FDD478E917C0
VMS_74067_20140119100500_m5p979_99p756,74067,74067,-5.979,99.756,2014-01-19 10:05:00,0,256,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000AAF1D24D62F05840D122DBF97EEA17C0
VMS_74067_20140119101400_m5p979_99p756,74067,74067,-5.979,99.756,2014-01-19 10:14:00,0,270,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000AAF1D24D62F05840D122DBF97EEA17C0
VMS_74067_20140119104000_m5p979_99p756,74067,74067,-5.979,99.756,2014-01-19 10:40:00,0,54,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000AAF1D24D62F05840D122DBF97EEA17C0
VMS_74067_20140119104700_m5p979_99p756,74067,74067,-5.979,99.756,2014-01-19 10:47:00,0,308,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000AAF1D24D62F05840D122DBF97EEA17C0
VMS_74067_20140119110000_m5p979_99p756,74067,74067,-5.979,99.756,2014-01-19 11:00:00,0,71,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000AAF1D24D62F05840D122DBF97EEA17C0
VMS_74067_20140119114800_m5p98_99p755,74067,74067,-5.98,99.755,2014-01-19 11:48:00,0,78,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B81E85EB51F05840EC51B81E85EB17C0
VMS_74067_20140119120000_m5p98_99p755,74067,74067,-5.98,99.755,2014-01-19 12:00:00,0,124,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000B81E85EB51F05840EC51B81E85EB17C0
VMS_74067_20140119122000_m5p98_99p754,74067,74067,-5.98,99.754,2014-01-19 12:20:00,0,85,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C74B378941F05840EC51B81E85EB17C0
VMS_74067_20140119130000_m5p98_99p754,74067,74067,-5.98,99.754,2014-01-19 13:00:00,0,104,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000C74B378941F05840EC51B81E85EB17C0
VMS_74067_20140119133800_m5p981_99p753,74067,74067,-5.981,99.753,2014-01-19 13:38:00,0,223,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D578E92631F05840068195438BEC17C0
VMS_74067_20140119134500_m5p981_99p753,74067,74067,-5.981,99.753,2014-01-19 13:45:00,0,253,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D578E92631F05840068195438BEC17C0
VMS_74067_20140119140000_m5p981_99p753,74067,74067,-5.981,99.753,2014-01-19 14:00:00,0,113,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000D578E92631F05840068195438BEC17C0
VMS_74067_20140119141100_m5p981_99p752,74067,74067,-5.981,99.752,2014-01-19 14:11:00,0,83,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000E3A59BC420F05840068195438BEC17C0
VMS_74067_20140119143200_m5p982_99p752,74067,74067,-5.982,99.752,2014-01-19 14:32:00,0,211,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000E3A59BC420F0584021B0726891ED17C0
VMS_74067_20140119150000_m5p982_99p751,74067,74067,-5.982,99.751,2014-01-19 15:00:00,0,207,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000F2D24D6210F0584021B0726891ED17C0
VMS_74067_20140119152800_m5p983_99p75,74067,74067,-5.983,99.75,2014-01-19 15:28:00,0,63,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000000000000F058403BDF4F8D97EE17C0
VMS_74067_20140119154900_m5p983_99p75,74067,74067,-5.983,99.75,2014-01-19 15:49:00,0,246,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000000000000F058403BDF4F8D97EE17C0
VMS_74067_20140119160000_m5p984_99p75,74067,74067,-5.984,99.75,2014-01-19 16:00:00,0,246,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000000000000F05840560E2DB29DEF17C0
VMS_74067_20140119161000_m5p984_99p75,74067,74067,-5.984,99.75,2014-01-19 16:10:00,0,248,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000000000000F05840560E2DB29DEF17C0
VMS_74067_20140119170000_m5p985_99p749,74067,74067,-5.985,99.749,2014-01-19 17:00:00,0,239,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000000E2DB29DEFEF5840713D0AD7A3F017C0
VMS_74067_20140119174400_m5p986_99p748,74067,74067,-5.986,99.748,2014-01-19 17:44:00,0,49,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001D5A643BDFEF58408B6CE7FBA9F117C0
VMS_74067_20140119180000_m5p986_99p748,74067,74067,-5.986,99.748,2014-01-19 18:00:00,0,17,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000001D5A643BDFEF58408B6CE7FBA9F117C0
PRD_74067_20140119182643_m5p98645_99p74755,74067,74067,-5.98645,99.74755,2014-01-19 18:26:43,0,224,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,Null,Null,Null,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E6100000FD87F4DBD7EF58408A8EE4F21FF217C0
VMS_74067_20140119190000_m5p987_99p747,74067,74067,-5.987,99.747,2014-01-19 19:00:00,0,228,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000002B8716D9CEEF5840A69BC420B0F217C0
VMS_74067_20140119192200_m5p987_99p747,74067,74067,-5.987,99.747,2014-01-19 19:22:00,0,178,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E61000002B8716D9CEEF5840A69BC420B0F217C0
VMS_74067_20140119200000_m5p988_99p746,74067,74067,-5.988,99.746,2014-01-19 20:00:00,0,225,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000039B4C876BEEF5840C1CAA145B6F317C0
VMS_74067_20140119210000_m5p989_99p745,74067,74067,-5.989,99.745,2014-01-19 21:00:00,0,242,107,26.34,8.25,Purse Seine (Pukat Cincin) Pelagis Kecil,2015-05-19,2016-05-18,713. 712,Stationary,Null,,,,Null,Null,Null,Null,Null,0101000020E610000048E17A14AEEF5840DBF97E6ABCF417C0
