id_Key,TRANSMITTER_NO,VESSEL_NAME,LATITUDE,LONGITUDE,REPORTDATE,SPEED,HEADING,GROSS_TONNAGE,LENGTH,WIDTH,REGISTERED_GEAR_TYPE,BEGIN_DATE,END_DATE,REGISTERED_FISHING_REGION
VMS_4949257_20141221072100_m18p2447_69p7692,4949257,4949257,-18.2447,69.7692,20141221072100,49,60,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072100_m18p2436_69p7703,4949257,4949257,-18.2436,69.7703,20141221072100,54,60,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072200_m18p2436_69p7703,4949257,4949257,-18.2436,69.7703,20141221072200,54,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072200_m18p2428_69p7714,4949257,4949257,-18.2428,69.7714,20141221072200,54,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072300_m18p2428_69p7717,4949257,4949257,-18.2428,69.7717,20141221072300,49,55,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072300_m18p2419_69p7728,4949257,4949257,-18.2419,69.7728,20141221072300,43,55,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072400_m18p2419_69p7728,4949257,4949257,-18.2419,69.7728,20141221072400,43,60,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072500_m18p2403_69p7747,4949257,4949257,-18.2403,69.7747,20141221072500,43,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072600_m18p2403_69p775,4949257,4949257,-18.2403,69.775,20141221072600,54,55,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072700_m18p2394_69p7761,4949257,4949257,-18.2394,69.7761,20141221072700,43,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072800_m18p2392_69p7761,4949257,4949257,-18.2392,69.7761,20141221072800,43,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221072900_m18p2383_69p7772,4949257,4949257,-18.2383,69.7772,20141221072900,38,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073000_m18p2383_69p7772,4949257,4949257,-18.2383,69.7772,20141221073000,38,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073100_m18p2378_69p7778,4949257,4949257,-18.2378,69.7778,20141221073100,49,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073100_m18p2375_69p7781,4949257,4949257,-18.2375,69.7781,20141221073100,49,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073200_m18p2369_69p7789,4949257,4949257,-18.2369,69.7789,20141221073200,38,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073200_m18p2364_69p7792,4949257,4949257,-18.2364,69.7792,20141221073200,49,40,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073300_m18p2361_69p7797,4949257,4949257,-18.2361,69.7797,20141221073300,49,40,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073400_m18p2361_69p7797,4949257,4949257,-18.2361,69.7797,20141221073400,54,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073500_m18p2356_69p7803,4949257,4949257,-18.2356,69.7803,20141221073500,54,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073500_m18p2347_69p7811,4949257,4949257,-18.2347,69.7811,20141221073500,59,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073600_m18p2336_69p7822,4949257,4949257,-18.2336,69.7822,20141221073600,49,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073700_m18p2336_69p7822,4949257,4949257,-18.2336,69.7822,20141221073700,49,40,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073800_m18p2325_69p7836,4949257,4949257,-18.2325,69.7836,20141221073800,49,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073800_m18p2322_69p7839,4949257,4949257,-18.2322,69.7839,20141221073800,59,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221073900_m18p2322_69p7842,4949257,4949257,-18.2322,69.7842,20141221073900,49,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074000_m18p2317_69p7847,4949257,4949257,-18.2317,69.7847,20141221074000,54,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074000_m18p2311_69p7856,4949257,4949257,-18.2311,69.7856,20141221074000,54,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074100_m18p2311_69p7856,4949257,4949257,-18.2311,69.7856,20141221074100,54,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074200_m18p2311_69p7856,4949257,4949257,-18.2311,69.7856,20141221074200,54,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074300_m18p2311_69p7856,4949257,4949257,-18.2311,69.7856,20141221074300,54,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074400_m18p2303_69p7864,4949257,4949257,-18.2303,69.7864,20141221074400,49,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074400_m18p2297_69p7869,4949257,4949257,-18.2297,69.7869,20141221074400,49,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074500_m18p2292_69p7875,4949257,4949257,-18.2292,69.7875,20141221074500,38,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221074600_m18p2286_69p7881,4949257,4949257,-18.2286,69.7881,20141221074600,49,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221075400_m18p2136_69p8033,4949257,4949257,-18.2136,69.8033,20141221075400,43,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221075600_m18p2133_69p8036,4949257,4949257,-18.2133,69.8036,20141221075600,54,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221080300_m18p2033_69p8097,4949257,4949257,-18.2033,69.8097,20141221080300,54,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221081000_m18p1944_69p8142,4949257,4949257,-18.1944,69.8142,20141221081000,49,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221081900_m18p1825_69p82,4949257,4949257,-18.1825,69.82,20141221081900,59,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221082500_m18p1747_69p8242,4949257,4949257,-18.1747,69.8242,20141221082500,54,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221084300_m18p1497_69p8369,4949257,4949257,-18.1497,69.8369,20141221084300,43,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221084400_m18p1497_69p8372,4949257,4949257,-18.1497,69.8372,20141221084400,49,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221085400_m18p1344_69p8447,4949257,4949257,-18.1344,69.8447,20141221085400,54,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221085500_m18p1342_69p8447,4949257,4949257,-18.1342,69.8447,20141221085500,54,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221090300_m18p1225_69p8503,4949257,4949257,-18.1225,69.8503,20141221090300,49,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221091600_m18p1053_69p8589,4949257,4949257,-18.1053,69.8589,20141221091600,54,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092300_m18p0947_69p8628,4949257,4949257,-18.0947,69.8628,20141221092300,49,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092400_m18p0944_69p8631,4949257,4949257,-18.0944,69.8631,20141221092400,49,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092600_m18p0925_69p8639,4949257,4949257,-18.0925,69.8639,20141221092600,59,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092600_m18p0922_69p8639,4949257,4949257,-18.0922,69.8639,20141221092600,49,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092700_m18p0922_69p8639,4949257,4949257,-18.0922,69.8639,20141221092700,49,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092800_m18p0917_69p8642,4949257,4949257,-18.0917,69.8642,20141221092800,59,10,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221092900_m18p09_69p8647,4949257,4949257,-18.09,69.8647,20141221092900,54,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093000_m18p0897_69p865,4949257,4949257,-18.0897,69.865,20141221093000,49,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093100_m18p0897_69p865,4949257,4949257,-18.0897,69.865,20141221093100,49,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093100_m18p0889_69p8653,4949257,4949257,-18.0889,69.8653,20141221093100,49,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093200_m18p0869_69p8661,4949257,4949257,-18.0869,69.8661,20141221093200,54,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093300_m18p0869_69p8661,4949257,4949257,-18.0869,69.8661,20141221093300,54,10,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093300_m18p0853_69p8667,4949257,4949257,-18.0853,69.8667,20141221093300,49,95,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093500_m18p0775_69p8694,4949257,4949257,-18.0775,69.8694,20141221093500,54,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221093600_m18p0772_69p8697,4949257,4949257,-18.0772,69.8697,20141221093600,49,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221100300_m18p0342_69p8706,4949257,4949257,-18.0342,69.8706,20141221100300,54,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221110300_m17p9992_69p7828,4949257,4949257,-17.9992,69.7828,20141221110300,70,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221114300_m17p9878_69p7231,4949257,4949257,-17.9878,69.7231,20141221114300,27,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221114400_m17p9878_69p7228,4949257,4949257,-17.9878,69.7228,20141221114400,22,275,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221120300_m17p9881_69p7167,4949257,4949257,-17.9881,69.7167,20141221120300,11,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221130300_m17p9892_69p6969,4949257,4949257,-17.9892,69.6969,20141221130300,5,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221133200_m17p99_69p6875,4949257,4949257,-17.99,69.6875,20141221133200,22,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221133300_m17p99_69p6875,4949257,4949257,-17.99,69.6875,20141221133300,5,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221140300_m17p9903_69p6781,4949257,4949257,-17.9903,69.6781,20141221140300,11,285,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221150300_m17p9675_69p6072,4949257,4949257,-17.9675,69.6072,20141221150300,16,110,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221160300_m18p005_69p6211,4949257,4949257,-18.005,69.6211,20141221160300,16,225,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221170300_m18p0422_69p6356,4949257,4949257,-18.0422,69.6356,20141221170300,38,170,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221180300_m18p0919_69p6517,4949257,4949257,-18.0919,69.6517,20141221180300,49,160,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221185000_m18p1364_69p6653,4949257,4949257,-18.1364,69.6653,20141221185000,49,170,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221185100_m18p1367_69p6653,4949257,4949257,-18.1367,69.6653,20141221185100,49,170,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221190300_m18p1494_69p6683,4949257,4949257,-18.1494,69.6683,20141221190300,32,180,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221200300_m18p2164_69p6839,4949257,4949257,-18.2164,69.6839,20141221200300,43,150,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221210300_m18p2739_69p7058,4949257,4949257,-18.2739,69.7058,20141221210300,22,160,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221220300_m18p3089_69p7347,4949257,4949257,-18.3089,69.7347,20141221220300,27,105,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221224700_m18p3028_69p7733,4949257,4949257,-18.3028,69.7733,20141221224700,38,45,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221224800_m18p3025_69p7733,4949257,4949257,-18.3025,69.7733,20141221224800,32,50,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221230300_m18p2889_69p7786,4949257,4949257,-18.2889,69.7786,20141221230300,43,360,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221233600_m18p2614_69p7889,4949257,4949257,-18.2614,69.7889,20141221233600,38,10,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221233600_m18p2611_69p7892,4949257,4949257,-18.2611,69.7892,20141221233600,38,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221234100_m18p2572_69p7908,4949257,4949257,-18.2572,69.7908,20141221234100,38,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221234200_m18p2569_69p7908,4949257,4949257,-18.2569,69.7908,20141221234200,38,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221234900_m18p2503_69p7933,4949257,4949257,-18.2503,69.7933,20141221234900,32,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221235000_m18p2503_69p7933,4949257,4949257,-18.2503,69.7933,20141221235000,27,40,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221235600_m18p2453_69p7961,4949257,4949257,-18.2453,69.7961,20141221235600,49,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141221235700_m18p2453_69p7964,4949257,4949257,-18.2453,69.7964,20141221235700,32,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000100_m18p2422_69p7983,4949257,4949257,-18.2422,69.7983,20141222000100,32,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000100_m18p2419_69p7983,4949257,4949257,-18.2419,69.7983,20141222000100,38,10,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000200_m18p2414_69p7986,4949257,4949257,-18.2414,69.7986,20141222000200,32,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000300_m18p2414_69p7986,4949257,4949257,-18.2414,69.7986,20141222000300,32,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000400_m18p2406_69p7992,4949257,4949257,-18.2406,69.7992,20141222000400,22,355,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000600_m18p2406_69p7992,4949257,4949257,-18.2406,69.7992,20141222000600,22,355,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222000600_m18p2403_69p7992,4949257,4949257,-18.2403,69.7992,20141222000600,27,350,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222001400_m18p2331_69p8017,4949257,4949257,-18.2331,69.8017,20141222001400,22,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222003400_m18p2192_69p8061,4949257,4949257,-18.2192,69.8061,20141222003400,32,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222003500_m18p2189_69p8061,4949257,4949257,-18.2189,69.8061,20141222003500,32,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222010300_m18p2083_69p8108,4949257,4949257,-18.2083,69.8108,20141222010300,38,40,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222011700_m18p1953_69p8183,4949257,4949257,-18.1953,69.8183,20141222011700,43,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222011700_m18p195_69p8183,4949257,4949257,-18.195,69.8183,20141222011700,43,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222020300_m18p1486_69p8272,4949257,4949257,-18.1486,69.8272,20141222020300,38,15,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222020800_m18p1428_69p8281,4949257,4949257,-18.1428,69.8281,20141222020800,49,355,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222020900_m18p1428_69p8281,4949257,4949257,-18.1428,69.8281,20141222020900,43,0,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222023100_m18p1189_69p8297,4949257,4949257,-18.1189,69.8297,20141222023100,49,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222023200_m18p1186_69p8297,4949257,4949257,-18.1186,69.8297,20141222023200,43,20,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222023300_m18p1183_69p8297,4949257,4949257,-18.1183,69.8297,20141222023300,49,360,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222023400_m18p1167_69p8303,4949257,4949257,-18.1167,69.8303,20141222023400,38,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222030300_m18p095_69p8328,4949257,4949257,-18.095,69.8328,20141222030300,43,345,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222040300_m18p0333_69p8264,4949257,4949257,-18.0333,69.8264,20141222040300,32,355,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222050300_m17p9811_69p8181,4949257,4949257,-17.9811,69.8181,20141222050300,38,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222060300_m17p9672_69p7492,4949257,4949257,-17.9672,69.7492,20141222060300,54,265,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222070300_m18p0097_69p6839,4949257,4949257,-18.0097,69.6839,20141222070300,49,185,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222080300_m18p1008_69p6769,4949257,4949257,-18.1008,69.6769,20141222080300,49,170,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222090300_m18p1917_69p6911,4949257,4949257,-18.1917,69.6911,20141222090300,54,150,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222100300_m18p2053_69p6883,4949257,4949257,-18.2053,69.6883,20141222100300,11,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222110300_m18p2078_69p6775,4949257,4949257,-18.2078,69.6775,20141222110300,0,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222120300_m18p21_69p6642,4949257,4949257,-18.21,69.6642,20141222120300,5,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222130300_m18p2128_69p6506,4949257,4949257,-18.2128,69.6506,20141222130300,11,255,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222133600_m18p2147_69p6425,4949257,4949257,-18.2147,69.6425,20141222133600,5,260,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222140300_m18p2169_69p6356,4949257,4949257,-18.2169,69.6356,20141222140300,5,270,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222140700_m18p2169_69p6369,4949257,4949257,-18.2169,69.6369,20141222140700,43,90,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222140800_m18p2169_69p6372,4949257,4949257,-18.2169,69.6372,20141222140800,43,90,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222144500_m18p2189_69p6875,4949257,4949257,-18.2189,69.6875,20141222144500,49,100,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222144600_m18p2189_69p6875,4949257,4949257,-18.2189,69.6875,20141222144600,54,105,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222150300_m18p2231_69p7014,4949257,4949257,-18.2231,69.7014,20141222150300,27,120,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222150300_m18p2233_69p7014,4949257,4949257,-18.2233,69.7014,20141222150300,32,110,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222150400_m18p2233_69p7014,4949257,4949257,-18.2233,69.7014,20141222150400,27,125,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222160300_m18p285_69p7133,4949257,4949257,-18.285,69.7133,20141222160300,38,140,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222170300_m18p3242_69p7372,4949257,4949257,-18.3242,69.7372,20141222170300,11,190,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222180300_m18p3481_69p7633,4949257,4949257,-18.3481,69.7633,20141222180300,11,70,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222182500_m18p3456_69p7767,4949257,4949257,-18.3456,69.7767,20141222182500,22,55,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222182600_m18p3456_69p7769,4949257,4949257,-18.3456,69.7769,20141222182600,27,55,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222190300_m18p3258_69p7944,4949257,4949257,-18.3258,69.7944,20141222190300,38,35,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222200300_m18p2842_69p7989,4949257,4949257,-18.2842,69.7989,20141222200300,27,330,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222210300_m18p245_69p8031,4949257,4949257,-18.245,69.8031,20141222210300,5,140,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222220300_m18p2475_69p8036,4949257,4949257,-18.2475,69.8036,20141222220300,22,30,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222230300_m18p1981_69p8017,4949257,4949257,-18.1981,69.8017,20141222230300,27,25,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222231800_m18p1836_69p8031,4949257,4949257,-18.1836,69.8031,20141222231800,38,355,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222231900_m18p1833_69p8031,4949257,4949257,-18.1833,69.8031,20141222231900,38,350,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232000_m18p1819_69p8031,4949257,4949257,-18.1819,69.8031,20141222232000,38,0,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232100_m18p1817_69p8031,4949257,4949257,-18.1817,69.8031,20141222232100,32,360,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232200_m18p1792_69p8033,4949257,4949257,-18.1792,69.8033,20141222232200,43,355,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232300_m18p1789_69p8033,4949257,4949257,-18.1789,69.8033,20141222232300,43,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232400_m18p1786_69p8033,4949257,4949257,-18.1786,69.8033,20141222232400,43,350,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232500_m18p1769_69p8033,4949257,4949257,-18.1769,69.8033,20141222232500,43,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
VMS_4949257_20141222232700_m18p1764_69p8033,4949257,4949257,-18.1764,69.8033,20141222232700,43,5,193,30.82,6.8,Rawai Tuna,2016-03-04,2017-03-03,572. 573
